userId,id,title,description,image,updated_at,created_at,type,status,interest_count
5wqlsPvX1BXEQYSRcXWH03qEDUp2,H4wKxmObSflTCtnSp7F2,Televisi Samsung 50 Inch,"Terdapat garansi 6 bulan, digunakan hanya beberapa kali. Butuh gitar.",https://storage.googleapis.com/barterbuddy.appspot.com/5wqlsPvX1BXEQYSRcXWH03qEDUp2/posts/H4wKxmObSflTCtnSp7F2-1718186341952-televisi33.jpg,2024-06-12T09:59:02+00:00,2024-06-12T09:59:02+00:00,Barang,Tersedia,1
NQHQ3xeWlHY8Veb9YN4iIVmJYTB3,HC4M6W7qC02OEhzl8ilv,Smartphone Sony Xperia 1 mk. iii,"Smartphone mantan flagship masih mulus, fitur banyak dan tidak ada minus. Bisa ditukar dengan konsol nintendo switch",https://storage.googleapis.com/barterbuddy.appspot.com/NQHQ3xeWlHY8Veb9YN4iIVmJYTB3/posts/HC4M6W7qC02OEhzl8ilv-1718186256231-smartphone30.jpg,2024-06-12T09:57:36+00:00,2024-06-12T09:57:36+00:00,Barang,Tersedia,1
46TRElDVnKZoBpkJiNaikNXMrtg2,HUtmIFqFngUFCkmLpaq7,Televisi Sceptre 50 Inch,"Terdapat garansi 6 bulan, digunakan hanya beberapa kali. Butuh lampu hias sebagai tukar.",https://storage.googleapis.com/barterbuddy.appspot.com/46TRElDVnKZoBpkJiNaikNXMrtg2/posts/HUtmIFqFngUFCkmLpaq7-1718186338028-televisi23.jpg,2024-06-12T09:58:58+00:00,2024-06-12T09:58:58+00:00,Barang,Tersedia,1
AuCqz2HizpbHcfIW7NNqNhUn5wI3,HV6WStmNwbwlpUTlsI9B,Smartphone Samsung Galaxy A52,"Masih seperti baru, digunakan hanya beberapa bulan. Ingin menukar dengan kamera DSLR atau laptop.",https://storage.googleapis.com/barterbuddy.appspot.com/AuCqz2HizpbHcfIW7NNqNhUn5wI3/posts/HV6WStmNwbwlpUTlsI9B-1718186215113-smartphone2.jpg,2024-06-12T09:56:55+00:00,2024-06-12T09:56:55+00:00,Barang,Tersedia,1
K268J6BAVCWfeHt9DQnsSbd518s1,HcMgDGtt9M3gYoEHewLe,Mixer Bosch Universal Plus,"Mixer Bosch Universal Plus, telah digunakan dengan baik dan dirawat dengan baik. Saya ingin menukarnya dengan penggiling daging yang berkualitas atau peralatan dapur lain yang berguna.",https://storage.googleapis.com/barterbuddy.appspot.com/K268J6BAVCWfeHt9DQnsSbd518s1/posts/HcMgDGtt9M3gYoEHewLe-1718186584168-mixer3.jpg,2024-06-12T10:03:04+00:00,2024-06-12T10:03:04+00:00,Barang,Tersedia,1
K8WT4tMRZeh4UA2c73TLnxJJGbf2,IKiE1xP1zHOldYnaTDEt,Smartphone Xiaomi Redmi Note 9,Desain elegan dan modern. Mencari tukar dengan konsol game atau alat musik.,https://storage.googleapis.com/barterbuddy.appspot.com/K8WT4tMRZeh4UA2c73TLnxJJGbf2/posts/IKiE1xP1zHOldYnaTDEt-1718186245911-smartphone5.jpg,2024-06-12T09:57:25+00:00,2024-06-12T09:57:25+00:00,Barang,Tersedia,1
6GzrihosqMOYAYEHE5JrdjlMU5H3,ISRku5PsBRfjQRROlV9r,Televisi Panasonic 43 Inch,"Sudah digunakan selama 1 tahun, namun masih berfungsi dengan sempurna. Dicari drone.",https://storage.googleapis.com/barterbuddy.appspot.com/6GzrihosqMOYAYEHE5JrdjlMU5H3/posts/ISRku5PsBRfjQRROlV9r-1718186342779-televisi35.jpg,2024-06-12T09:59:02+00:00,2024-06-12T09:59:02+00:00,Barang,Tersedia,1
Hmsep7fiZROUABHOTFOsjBhDJ1d2,IYLbeI1Zrjon644mIQsx,Lukisan Pesisir Tropis," Lukisan ini menggambarkan keindahan pesisir tropis dengan warna-warna yang cerah. Meskipun usianya sudah lama, kondisinya masih prima. Saya ingin menukarkannya dengan tiket perjalanan ke destinasi tropis atau koleksi CD musik reggae.",https://storage.googleapis.com/barterbuddy.appspot.com/Hmsep7fiZROUABHOTFOsjBhDJ1d2/posts/IYLbeI1Zrjon644mIQsx-1718186235869-lukisan2.jpeg,2024-06-12T09:57:15+00:00,2024-06-12T09:57:15+00:00,Barang,Tersedia,1
BXThcmLFl7WAOttPa0NobNza1bv1,IZ61JUYxZ49AZJnyDRbe,Sepatu Kasual Vans Authentic,"Vans Authentic, warna biru, ukuran 39, masih dalam kondisi bagus, ingin ditukar dengan topi snapback.",https://storage.googleapis.com/barterbuddy.appspot.com/BXThcmLFl7WAOttPa0NobNza1bv1/posts/IZ61JUYxZ49AZJnyDRbe-1718186355468-sepatu5.jpg,2024-06-12T09:59:15+00:00,2024-06-12T09:59:15+00:00,Barang,Tersedia,4
qDpfHEN4rSWSMG9dbtjwKEmv55E2,Ih0gMRsv6ifBX11kCQ5Q,Rak Buku Besi Minimalis,"Lemari sepatu, kondisi bekas, beberapa goresan. Ingin menukar dengan rak buku atau meja kecil.",https://storage.googleapis.com/barterbuddy.appspot.com/qDpfHEN4rSWSMG9dbtjwKEmv55E2/posts/Ih0gMRsv6ifBX11kCQ5Q-1718186314798-rak_buku13.jpg,2024-06-12T09:58:34+00:00,2024-06-12T09:58:34+00:00,Barang,Tersedia,1
3OMKx3Edv2QBJXuaJQsRdLaBG9I3,J2DTIpJp0RSmFky6tKyb,Televisi Haier 55 Inch,"Ukuran compact, sangat praktis untuk kebutuhan sehari-hari. Butuh tablet.",https://storage.googleapis.com/barterbuddy.appspot.com/3OMKx3Edv2QBJXuaJQsRdLaBG9I3/posts/J2DTIpJp0RSmFky6tKyb-1718186335701-televisi19.jpg,2024-06-12T09:58:55+00:00,2024-06-12T09:58:55+00:00,Barang,Tersedia,1
CCw0dY5DBoWZewgwD6tVuvHIFci1,J8LDt1yafToj2x6amYPF,Televisi LG 40 Inch,"Sedikit lecet di sudut, namun performa masih optimal. Dicari lemari kecil sebagai tukar.",https://storage.googleapis.com/barterbuddy.appspot.com/CCw0dY5DBoWZewgwD6tVuvHIFci1/posts/J8LDt1yafToj2x6amYPF-1718186218372-televisi2.jpg,2024-06-12T09:56:58+00:00,2024-06-12T09:56:58+00:00,Barang,Tersedia,1
KHo9S3qglSe3h2YcoKzEu1HCPn82,JJ5yWyaNID3dlmySdObQ, Setrika Bekas Dengan Kabel Ekstra Panjang,"Setrika bekas dengan kabel ekstra panjang, kondisi masih bagus dan siap digunakan. Saya tertarik untuk menukarnya dengan mixer stand atau blender dengan kapasitas besar.",https://storage.googleapis.com/barterbuddy.appspot.com/KHo9S3qglSe3h2YcoKzEu1HCPn82/posts/JJ5yWyaNID3dlmySdObQ-1718186586682-setrika3.jpg,2024-06-12T10:03:06+00:00,2024-06-12T10:03:06+00:00,Barang,Tersedia,1
KrYRYXKzh5ZIvni7rz4ZoCoux0A3,JQRSnkKEEYApA4BqZ7Zy,Oven Cosmos,"Oven merk cosmos, pemakaian 1 tahun dan kondisi masih sangat baik. Saya ingin menukar dengan jasa pemindahan barang",https://storage.googleapis.com/barterbuddy.appspot.com/KrYRYXKzh5ZIvni7rz4ZoCoux0A3/posts/JQRSnkKEEYApA4BqZ7Zy-1718186588209-oven1.jpg,2024-06-12T10:03:08+00:00,2024-06-12T10:03:08+00:00,Barang,Tersedia,1
fMNDtvglsFgaeaHrn94WU6KCn242,JeAegcBaQiGzO5IRwtjR,Lemari Hias Bekas dengan Ukiran Antik,"Lemari hias bekas dengan ukiran antik, cocok untuk menghias ruang tamu Anda dengan gaya vintage. Ingin ditukar dengan dispenser air.\n\n",https://storage.googleapis.com/barterbuddy.appspot.com/fMNDtvglsFgaeaHrn94WU6KCn242/posts/JeAegcBaQiGzO5IRwtjR-1718186292982-lemari11.jpg,2024-06-12T09:58:13+00:00,2024-06-12T09:58:13+00:00,Barang,Tersedia,1
Cr7jkbtLXRdhCkvfDw6wkEfkz773,K1x3W1zTphC95Ut7nVpP,Bersih Kos Cepat,Layanan pembersihan kos cepat dan efisien untuk kenyamanan Anda.,https://storage.googleapis.com/barterbuddy.appspot.com/Cr7jkbtLXRdhCkvfDw6wkEfkz773/posts/K1x3W1zTphC95Ut7nVpP-1718186224524-bersih_kos1.jpg,2024-06-12T09:57:04+00:00,2024-06-12T09:57:04+00:00,Jasa,Tersedia,1
3H4lM0jtq8Zwn0OkED2etRdbLQM2,K6g3xfLHGTj2HW0nSWAG,Televisi Westinghouse 50 Inch,"Hemat energi, desain elegan dan modern. Dicari soundbar.",https://storage.googleapis.com/barterbuddy.appspot.com/3H4lM0jtq8Zwn0OkED2etRdbLQM2/posts/K6g3xfLHGTj2HW0nSWAG-1718186335339-televisi18.jpg,2024-06-12T09:58:55+00:00,2024-06-12T09:58:55+00:00,Barang,Tersedia,1
grxDodhELLQf4vRfzYErfThzMQD2,K8TyedpiYfATjtkuvpxz,Lemari Pakaian Sliding Door Bekas,"Lemari dengan pintu geser, mekanisme pintu masih lancar. Ingin ditukar dengan sofa bekas.",https://storage.googleapis.com/barterbuddy.appspot.com/grxDodhELLQf4vRfzYErfThzMQD2/posts/K8TyedpiYfATjtkuvpxz-1718186295280-lemari15.jpg,2024-06-12T09:58:15+00:00,2024-06-12T09:58:15+00:00,Barang,Tersedia,1
Dq1w6BavP4c2BqsEeKu4RrZC7s92,KCfU5Q3VgLo5F5PfYCwR,Calistung Cerdas,"Pengajar calistung berpengalaman untuk membantu anak-anak \nmenguasai keterampilan dasar membaca, menulis, dan berhitung \ndengan metode yang menarik.",https://storage.googleapis.com/barterbuddy.appspot.com/Dq1w6BavP4c2BqsEeKu4RrZC7s92/posts/KCfU5Q3VgLo5F5PfYCwR-1718186230891-calistung1.png,2024-06-12T09:57:10+00:00,2024-06-12T09:57:10+00:00,Jasa,Tersedia,1
KrFRfyH2KkelmQ9yiIBI9ZvG4UV2,KHJFqIOVvhqc4Cg1jYey,Smartphone Vivo Y20s,"Smartphone bekas, kondisi masih bagus. Ingin menukar dengan peralatan olahraga atau perangkat rumah tangga.",https://storage.googleapis.com/barterbuddy.appspot.com/KrFRfyH2KkelmQ9yiIBI9ZvG4UV2/posts/KHJFqIOVvhqc4Cg1jYey-1718186247175-smartphone7.jpg,2024-06-12T09:57:27+00:00,2024-06-12T09:57:27+00:00,Barang,Tersedia,1
uuJcIcLYKnO39P7ryf3rSLAtYvm2,KUHRovQu78IsAf0Kjhe1,Sepeda Lipat Pacific Noris,"Kondisi bekas, beberapa goresan kecil. Ingin menukar dengan konsol game atau gadget.",https://storage.googleapis.com/barterbuddy.appspot.com/uuJcIcLYKnO39P7ryf3rSLAtYvm2/posts/KUHRovQu78IsAf0Kjhe1-1718186324161-sepeda13.jpg,2024-06-12T09:58:44+00:00,2024-06-12T09:58:44+00:00,Barang,Tersedia,1
K45dShsUCGeoS2yUUmSoeOJn4PC2,KW8GCgI5V0tskPNucz3j,Kompor Philips HD-IH860,"Philips HD-IH860 kompor induksi dengan teknologi mutakhir, masak \ncepat, presisi, dan hemat energi.",https://storage.googleapis.com/barterbuddy.appspot.com/K45dShsUCGeoS2yUUmSoeOJn4PC2/posts/KW8GCgI5V0tskPNucz3j-1718186244828-kompor4.jpeg,2024-06-12T09:57:24+00:00,2024-06-12T09:57:24+00:00,Barang,Tersedia,1
0fYvIFDOBBX4utW24X4sXBiCDuP2,Kq2ceNvbeDf9Mh3jTuWU,Jam tangan Seiko SKX007,"Jam tangan Seiko SKX007 bekas, populer di kalangan pecinta jam tangan. Beberapa tanda pemakaian pada bezel.",https://storage.googleapis.com/barterbuddy.appspot.com/0fYvIFDOBBX4utW24X4sXBiCDuP2/posts/Kq2ceNvbeDf9Mh3jTuWU-1718185986180-jam_tangan3.jpg,2024-06-12T09:53:06+00:00,2024-06-12T09:53:06+00:00,Barang,Tersedia,1
AcXqdxD5czSrOOiW9ArIgolAV9U2,KtSJJNxDtIgDjPrLEZ1C,Novel 11:11,Novel dengan sedikit coretan pensil. Saya mencari perlengkapan hiking untuk ditukar.,https://storage.googleapis.com/barterbuddy.appspot.com/AcXqdxD5czSrOOiW9ArIgolAV9U2/posts/KtSJJNxDtIgDjPrLEZ1C-1718186352479-buku10.jpg,2024-06-12T09:59:12+00:00,2024-06-12T09:59:12+00:00,Barang,Tersedia,1
PXsjSIZlvSMrDzak4HXOt1dhkUF2,L1VkfOncMoGcXGfTceJm,Jam Tangan Samsung Galaxy Watch,"Kondisi bekas, beberapa goresan kecil. Ingin menukar dengan konsol game atau gadget.",https://storage.googleapis.com/barterbuddy.appspot.com/PXsjSIZlvSMrDzak4HXOt1dhkUF2/posts/L1VkfOncMoGcXGfTceJm-1718186262980-jam_tangan16.jpg,2024-06-12T09:57:43+00:00,2024-06-12T09:57:43+00:00,Barang,Tersedia,1
Y0CWhxhTCZVTYsI5btweLGGZ5No1,LTSqVbEpiArGCASoemMu,Kursi Akrilik ,"Kursi akrilik bekas yang modern dan stylish, ada goresan kecil. Ingin ditukar dengan lukisan dinding.",https://storage.googleapis.com/barterbuddy.appspot.com/Y0CWhxhTCZVTYsI5btweLGGZ5No1/posts/LTSqVbEpiArGCASoemMu-1718186280454-kursi13.jpg,2024-06-12T09:58:00+00:00,2024-06-12T09:58:00+00:00,Barang,Tersedia,1
Hd2YiBtZ9iPt2wZ7l883kRs8xbD3,LXwTwheD2GxitOuBcKjK,Mouse Ergonomis Anker Bekas,Mouse ergonomis Anker bekas yang nyaman digunakan untuk penggunaan jangka panjang. Terdapat sedikit tanda pemakaian di permukaan. Saya tertarik untuk ditukar dengan ponsel cerdas atau aksesori komputer lainnya.,https://storage.googleapis.com/barterbuddy.appspot.com/Hd2YiBtZ9iPt2wZ7l883kRs8xbD3/posts/LXwTwheD2GxitOuBcKjK-1718186234821-mouse3.jpeg,2024-06-12T09:57:14+00:00,2024-06-12T09:57:14+00:00,Barang,Tersedia,1
DWOp6czuqjMPpsj1Z8KO9zndnM73,LcTUB26X0ae7hYrHZOeu,Rice Cooker - Bekas Pakai 6 Bulan,Rice cooker ini digunakan hanya selama 6 bulan. Masih beroperasi dengan lancar. Saya ingin menukar rice cooker ini dengan setrika uap yang masih dalam kondisi bagus.,https://storage.googleapis.com/barterbuddy.appspot.com/DWOp6czuqjMPpsj1Z8KO9zndnM73/posts/LcTUB26X0ae7hYrHZOeu-1718186229587-rice_coocker1.jpeg,2024-06-12T09:57:09+00:00,2024-06-12T09:57:09+00:00,Barang,Tersedia,1
hmxUTfKzx1WLRnrRomjlpAg8AL03,LlhZ4sNT8PrItxdnYLTx,Lemari Linen Bekas untuk Penyimpanan Handuk dan Seprai,"Lemari linen bekas untuk penyimpanan handuk dan seprai, menjaga kebersihan dan kerapihan linen Anda. Ingin ditukar dengan kursi kerja.",https://storage.googleapis.com/barterbuddy.appspot.com/hmxUTfKzx1WLRnrRomjlpAg8AL03/posts/LlhZ4sNT8PrItxdnYLTx-1718186297084-lemari19.jpg,2024-06-12T09:58:17+00:00,2024-06-12T09:58:17+00:00,Barang,Tersedia,1
skzMr62ZPHQNBykwoa0LeGQLddu1,LuwacWWBHtjPhnuOUkYE,Sepeda Fixie Thrill,"Ringan dan mudah digunakan, kondisi bekas. Mencari tukar dengan peralatan olahraga lain atau barang elektronik.",https://storage.googleapis.com/barterbuddy.appspot.com/skzMr62ZPHQNBykwoa0LeGQLddu1/posts/LuwacWWBHtjPhnuOUkYE-1718186320559-sepeda5.jpg,2024-06-12T09:58:40+00:00,2024-06-12T09:58:40+00:00,Barang,Tersedia,1
4rgdQEwsJmaE9KvdqTpmAZ4FLvM2,M5RjLPEFK3xT7IJD4aZi,Nikon D750,Kamera DSLR Nikon D750 bekas. Sensor full-frame dengan resolusi 24.3 megapiksel. Ideal untuk fotografi potret dan penggunaan umum.,https://storage.googleapis.com/barterbuddy.appspot.com/4rgdQEwsJmaE9KvdqTpmAZ4FLvM2/posts/M5RjLPEFK3xT7IJD4aZi-1718186199513-kamera3.jpg,2024-06-12T09:56:39+00:00,2024-06-12T09:56:39+00:00,Barang,Tersedia,1
AmptEHrjJNXRhN3c1nWlgXH8aZB3,M6eCLp8oEBBxljhuVc98,Smartphone Samsung Galaxy S21,"Bekas, kondisi masih sangat bagus, lengkap dengan kotak dan aksesoris. Dapat ditukar dengan barang elektronik lain atau sepeda.",https://storage.googleapis.com/barterbuddy.appspot.com/AmptEHrjJNXRhN3c1nWlgXH8aZB3/posts/M6eCLp8oEBBxljhuVc98-1718186214386-smartphone1.jpg,2024-06-12T09:56:54+00:00,2024-06-12T09:56:54+00:00,Barang,Tersedia,1
Ih64tjevNsQpCRR0PTgIdqNvdMU2,M9EFnP7xkF7kqTxLNmvp,Kemeja Flanel Bekas," Kemeja flanel bekas dalam kondisi baik, ukuran M. Saya ingin menukar dengan buku-buku menarik atau barang-barang kerajinan tangan.",https://storage.googleapis.com/barterbuddy.appspot.com/Ih64tjevNsQpCRR0PTgIdqNvdMU2/posts/M9EFnP7xkF7kqTxLNmvp-1718186239733-kemeja2.jpg,2024-06-12T09:57:19+00:00,2024-06-12T09:57:19+00:00,Barang,Tersedia,1
NXgCTpHWLwNQ395taku0oEgtPks2,MSgt0vhryDCzRlj1mXcl,Smartphone Google Pixel 8,Smarphone bekas Elon Musk.,https://storage.googleapis.com/barterbuddy.appspot.com/NXgCTpHWLwNQ395taku0oEgtPks2/posts/MSgt0vhryDCzRlj1mXcl-1718186256576-smartphone31.jpg,2024-06-12T09:57:36+00:00,2024-06-12T09:57:36+00:00,Barang,Tersedia,1
D1vYdIPQnDeuuweX4U6BSBkx3c33,MjG0wJpEyGYHpY9zbodM,Tas Laptop Targus,"Tas laptop Targus hitam, kondisi masih bagus, terdapat beberapa tanda pemakaian ringan. Ingin ditukar dengan headphone wireless atau power bank yang masih dalam kondisi baik.",https://storage.googleapis.com/barterbuddy.appspot.com/D1vYdIPQnDeuuweX4U6BSBkx3c33/posts/MjG0wJpEyGYHpY9zbodM-1718186359259-tas_laptop2.jpg,2024-06-12T09:59:19+00:00,2024-06-12T09:59:19+00:00,Barang,Tersedia,1
9QkheIOiRyMAqN4JI1IVLaeyr0g1,MkL81Uxhmu7XUq4SMIlT,Rak Buku Besi Modern,"Lemari buku bekas, kondisi baik, beberapa bagian berdebu. Bisa ditukar dengan rak buku lain atau lemari kecil.",https://storage.googleapis.com/barterbuddy.appspot.com/9QkheIOiRyMAqN4JI1IVLaeyr0g1/posts/MkL81Uxhmu7XUq4SMIlT-1718186210479-rak_buku2.jpg,2024-06-12T09:56:50+00:00,2024-06-12T09:56:50+00:00,Barang,Tersedia,1
WikgB25HureMS0qocbUFG7cZb6m1,MpMk8etPA0zFIkYhzMR0,Kursi Kantor Ergonomis,"Bekas, kondisi masih sangat bagus, beberapa goresan kecil. Dapat ditukar dengan meja kerja atau perangkat elektronik.",https://storage.googleapis.com/barterbuddy.appspot.com/WikgB25HureMS0qocbUFG7cZb6m1/posts/MpMk8etPA0zFIkYhzMR0-1718186277947-kursi6.jpg,2024-06-12T09:57:58+00:00,2024-06-12T09:57:58+00:00,Barang,Tersedia,1
m22eSuVkV4g3XfgDObGfVVNO6bA3,Mq80HN2duRsCLrjkJq6C,Meja Kerja Lipat,"Meja kerja lipat yang praktis, cocok untuk ruang sempit. Saya ingin menukarnya dengan meja tulis atau rak penyimpanan.",https://storage.googleapis.com/barterbuddy.appspot.com/m22eSuVkV4g3XfgDObGfVVNO6bA3/posts/Mq80HN2duRsCLrjkJq6C-1718186305699-meja4.jpg,2024-06-12T09:58:25+00:00,2024-06-12T09:58:25+00:00,Barang,Tersedia,1
IaQgdAUlwAQ56eLZqJz10sp5CfT2,MzBqZA5mTNFWWV7szlrq,Tanaman-Kaktus Ekor Gajah yang Berkembang Subur,"Kaktus ekor gajah yang sehat dan cantik, cocok untuk penghias ruangan. Saya ingin menukar dengan buku-buku tentang botani atau perlengkapan kebun untuk meningkatkan pengetahuan saya tentang tanaman.",https://storage.googleapis.com/barterbuddy.appspot.com/IaQgdAUlwAQ56eLZqJz10sp5CfT2/posts/MzBqZA5mTNFWWV7szlrq-1718186573943-tanaman_hias1.jpg,2024-06-12T10:02:54+00:00,2024-06-12T10:02:54+00:00,Barang,Tersedia,1
HWVPaICMx9Z3snRaxAeWN0XLV9i1,N18AY76cVJ9PMvHlVF1L,Syal Scarf Motif,"Syal motif, sedikit keausan di bagian ujung, ingin ditukar dengan baju-baju anak usia 5-7 tahun.",https://storage.googleapis.com/barterbuddy.appspot.com/HWVPaICMx9Z3snRaxAeWN0XLV9i1/posts/N18AY76cVJ9PMvHlVF1L-1718186366402-syal1.jpg,2024-06-12T09:59:26+00:00,2024-06-12T09:59:26+00:00,Barang,Tersedia,1
qWf70vVPp4TIdR8oXdLRpWhwEj43,N1XWw1m6CLAzGlm2GTdM,Rak Buku Kayu Klasik,"Lemari antik, cocok untuk koleksi. Mencari tukar dengan barang antik lainnya atau kursi.",https://storage.googleapis.com/barterbuddy.appspot.com/qWf70vVPp4TIdR8oXdLRpWhwEj43/posts/N1XWw1m6CLAzGlm2GTdM-1718186315557-rak_buku15.jpg,2024-06-12T09:58:35+00:00,2024-06-12T09:58:35+00:00,Barang,Tersedia,1
VqROqScNywSQPiSsnl03P82k9AZ2,NB2PdI80wNbh4JLoONDV,Kamera Leica Q2,"Bekas, kondisi masih sangat bagus. Dapat ditukar dengan gadget atau perangkat audio.",https://storage.googleapis.com/barterbuddy.appspot.com/VqROqScNywSQPiSsnl03P82k9AZ2/posts/NB2PdI80wNbh4JLoONDV-1718186276886-kamera10.jpg,2024-06-12T09:57:56+00:00,2024-06-12T09:57:56+00:00,Barang,Tersedia,1
oUgbX9pYvzbHIMTHowrgUwHEG9D2,NCon3r7yxi78yKFRqqdl,Les Privat Gitar Akustik,Les privat gitar akustik dengan pendekatan personal untuk \nmengembangkan kemampuan bermain gitar sesuai gaya dan \npreferensi Anda.,https://storage.googleapis.com/barterbuddy.appspot.com/oUgbX9pYvzbHIMTHowrgUwHEG9D2/posts/NCon3r7yxi78yKFRqqdl-1718186310369-pelajaran_gitar5.jpg,2024-06-12T09:58:30+00:00,2024-06-12T09:58:30+00:00,Jasa,Tersedia,1
mV7wELl8JxhmffhHKoWDVHZejEm2,NF6euDH1lod6ueGnuIar,Meja Komputer Kayu,"Meja komputer dari kayu, memiliki laci untuk penyimpanan. Saya ingin menukarnya dengan kursi kantor yang ergonomis atau rak buku.",https://storage.googleapis.com/barterbuddy.appspot.com/mV7wELl8JxhmffhHKoWDVHZejEm2/posts/NF6euDH1lod6ueGnuIar-1718186306888-meja7.jpg,2024-06-12T09:58:26+00:00,2024-06-12T09:58:26+00:00,Barang,Tersedia,1
UM07TSRIvUh8qxuYRmNxKK42brU2,NMStp5O2J1nvQZ3duJe6,HomeMakeover Pro,Transformasi rumah impian Anda dengan hasil yang memuaskan.,https://storage.googleapis.com/barterbuddy.appspot.com/UM07TSRIvUh8qxuYRmNxKK42brU2/posts/NMStp5O2J1nvQZ3duJe6-1718186271970-jasa_renovasi_rumah2.jpg,2024-06-12T09:57:52+00:00,2024-06-12T09:57:52+00:00,Jasa,Tersedia,1
P7WUlmUbzSRTJFyPkp29NuAnrur2,NQ1PuxkAM1HPjyUqHik6,Jam Tangan Garmin Forerunner,"Bekas, kondisi masih sangat bagus. Dapat ditukar dengan gadget atau perangkat elektronik.",https://storage.googleapis.com/barterbuddy.appspot.com/P7WUlmUbzSRTJFyPkp29NuAnrur2/posts/NQ1PuxkAM1HPjyUqHik6-1718186259787-jam_tangan9.jpg,2024-06-12T09:57:39+00:00,2024-06-12T09:57:39+00:00,Barang,Tersedia,1
iMSP8dbirngp8xcsUoLwrSSY2TY2,Nf1cdYmmnfYk8Vn0V08v,Lemari Gaya Industrial Bekas dengan Pintu Metal,"Lemari gaya industrial bekas dengan pintu metal, menambah kesan modern dan kokoh pada ruangan Anda. Ingin ditukar dengan mesin cuci.",https://storage.googleapis.com/barterbuddy.appspot.com/iMSP8dbirngp8xcsUoLwrSSY2TY2/posts/Nf1cdYmmnfYk8Vn0V08v-1718186298336-lemari22.jpg,2024-06-12T09:58:18+00:00,2024-06-12T09:58:18+00:00,Barang,Tersedia,1
Kw7DY1QkqaXAdk7DWiRNEs4ScSk2,NiKzNklyzQE9qlGV1g7T,Smartphone Sony Xperia L4,"Smartphone lama, cocok untuk pemakaian ringan. Dapat ditukar dengan barang antik lainnya atau kamera.",https://storage.googleapis.com/barterbuddy.appspot.com/Kw7DY1QkqaXAdk7DWiRNEs4ScSk2/posts/NiKzNklyzQE9qlGV1g7T-1718186249005-smartphone11.jpg,2024-06-12T09:57:29+00:00,2024-06-12T09:57:29+00:00,Barang,Tersedia,1
J5Qz1jgmq1bX3V9w5Y6MBqZ0JDQ2,NolHhK6EQJ9RUcop2T6J,Tanaman Hias: Begonia Merah Muda yang Menggemaskan,Begonia merah muda dengan dedaunan yang halus dan berwarna cerah. Ingin ditukar dengan buku-buku sastra atau novel terbaru untuk menambah koleksi bacaan.,https://storage.googleapis.com/barterbuddy.appspot.com/J5Qz1jgmq1bX3V9w5Y6MBqZ0JDQ2/posts/NolHhK6EQJ9RUcop2T6J-1718186581394-tanaman_hias6.jpg,2024-06-12T10:03:01+00:00,2024-06-12T10:03:01+00:00,Barang,Tersedia,5
VHsYWJxqzlRN7ADuNqizgcTGSq82,Nq2S5wdHF4vWv1T53jsR,Kamera Canon EOS 80D,"Bekas, kondisi masih sangat bagus, lengkap dengan lensa kit. Dapat ditukar dengan gadget atau perangkat audio.",https://storage.googleapis.com/barterbuddy.appspot.com/VHsYWJxqzlRN7ADuNqizgcTGSq82/posts/Nq2S5wdHF4vWv1T53jsR-1718186274745-kamera5.jpg,2024-06-12T09:57:54+00:00,2024-06-12T09:57:54+00:00,Barang,Tersedia,1
zAZ2fxY0EBZoLE4tRodXO0bE5w22,NtfrlfwFMfSzsW83me4m,Televisi Sharp 32 Inch,"Barang antik, cocok untuk koleksi. Ingin barter dengan smartphone.",https://storage.googleapis.com/barterbuddy.appspot.com/zAZ2fxY0EBZoLE4tRodXO0bE5w22/posts/NtfrlfwFMfSzsW83me4m-1718186330690-televisi6.jpg,2024-06-12T09:58:50+00:00,2024-06-12T09:58:50+00:00,Barang,Tersedia,1
xJsDYMUwgIWGDpMMeQqP3lzRstj2,O66wphE6ujGOdsV38xn3,Sepeda Onthel Phoenix,"Bekas, kondisi masih sangat bagus. Dapat ditukar dengan gadget atau perangkat audio.",https://storage.googleapis.com/barterbuddy.appspot.com/xJsDYMUwgIWGDpMMeQqP3lzRstj2/posts/O66wphE6ujGOdsV38xn3-1718186327921-sepeda19.jpg,2024-06-12T09:58:48+00:00,2024-06-12T09:58:48+00:00,Barang,Tersedia,1
dtH24MJQKtXyPcLVHaf1shaxWJM2,ONnALyDjZyOwNLmSdtRL,Lenovo Yoga 920,"Layar bisa diputar, touchscreen, kondisi sangat baik. Ingin ditukar dengan drone DJI Mavic Mini.",https://storage.googleapis.com/barterbuddy.appspot.com/dtH24MJQKtXyPcLVHaf1shaxWJM2/posts/ONnALyDjZyOwNLmSdtRL-1718186288464-laptop14.jpg,2024-06-12T09:58:08+00:00,2024-06-12T09:58:08+00:00,Barang,Tersedia,1
7GgSTIQB76SWqJK0lfDmpQoCJfj2,OS44D6hNohJ0Rd2XfYiv,Lemari Kayu 3 Pintu,"Lemari kayu bekas dengan 3 pintu. Kondisi bagus, cocok untuk menyimpan pakaian atau barang-barang rumah tangga lainnya.",https://storage.googleapis.com/barterbuddy.appspot.com/7GgSTIQB76SWqJK0lfDmpQoCJfj2/posts/OS44D6hNohJ0Rd2XfYiv-1718186203677-lemari1.jpg,2024-06-12T09:56:43+00:00,2024-06-12T09:56:43+00:00,Barang,Tersedia,1
